Fecha instalación,Fecha de registro,ID del proyecto,Código del sistema,Comunidad,Municipio,Coordenadas,Tecnología,Fotos de SCALLs,Enlace Fotos en Google Drive,Número de beneficiarios / habitantes,Número de mujeres,Número de hombres,Número de niños,Número de niñas,Colaborador principal,Otro colaborador ,Financiador,Otro(s) financiador(es),Proyecto / Ministración ,Tipo de proyecto,Año (NO EDITEN),Mes (NO EDITEN
2024-09-04,,202409001,202409001-004,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234818/attachments/attRTT4tWDxi7QKNnpVEV6cF/,https://drive.google.com/file/d/1jif5TNSGSCO6p7Ry8fYtnBJ6HrPBJslp/view?usp=drivesdk,6,2,3,0,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-08-24,,202409001,202409001-005,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233962/attachments/attiXJRcvHSyWZB6kguHH7ZJ/,https://drive.google.com/file/d/1va0rWTQDsY5B9DjfMto8kqWDbbRv9r20/view?usp=drivesdk,2,2,,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-27,,202409001,202409001-006,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234853/attachments/attaQTwAyZVC5ZG2Ci3vVWnJ/,https://drive.google.com/file/d/1ehqwbEKroXWUP4_GNN-saAfU6D1rTVvT/view?usp=drivesdk,4,1,1,2,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-16,,202409001,202409001-007,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234835/attachments/attWSbSygcVaP53Kwga7HP7E/,https://drive.google.com/file/d/1tpBPMYRTxTeCxjFsgwP118BkYx_ZPy6n/view?usp=drivesdk,5,2,2,1,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-27,,202409001,202409001-008,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233954/attachments/attDbPX7Cz6BVhj5AeECT55Q/,https://drive.google.com/file/d/1kcCjOEj1j3SEY6izyhEQ2dbcZakYVvRf/view?usp=drivesdk,6,2,2,0,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-09-20,,202409001,202409001-009,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234848/attachments/attVTcNaqsJPc5KUEuskanNH/,https://drive.google.com/file/d/13xSgLa4F6UrZY8XraTUcLmYfL0Wlql3J/view?usp=drivesdk,5,1,2,0,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-08-27,,202409001,202409001-010,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233958/attachments/att8ZGDLdDTYYcs2GRBYyiRS/,https://drive.google.com/file/d/1w-A0BBvYdDOtMTSSssA-_nY3UfklrKm-/view?usp=drivesdk,5,1,1,0,3,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-29,,202409001,202409001-011,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233973/attachments/attUAW7Q3P48vkaoUzf64tYy/,https://drive.google.com/file/d/148WHl5MdW1dGHQ2-zNFT4bnSybZ-tqnJ/view?usp=drivesdk,3,1,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-23,,202409001,202409001-012,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233948/attachments/att6nPuanCRMmUCtXwoU3Q4K/,https://drive.google.com/file/d/1c_zLqk1fps3uQ6QHWvmcx9m5ZEp7g5Xw/view?usp=drivesdk,3,1,,,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-21,,202409001,202409001-013,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233944/attachments/attrLdqRPGJsvDmb6MqfGo3K/,https://drive.google.com/file/d/1F0CWC7lCSM8X5BpNMpSlxtxeUhX4vqik/view?usp=drivesdk,8,2,2,2,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-23,,202409001,202409001-014,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233936/attachments/attsYkvzKqEHajJZhNjCdL4E/,https://drive.google.com/file/d/1H1qnJw82B_DAHWSMSpaeDlrM7kVmvBPn/view?usp=drivesdk,4,3,0,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-09-05,,202409001,202409001-015,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234823/attachments/attXyBDTgnFE5xYuevgs8HYM/,https://drive.google.com/file/d/1N6vJHlcZcR_eeF93HP9rtJeF_SeDDUQy/view?usp=drivesdk,1,1,0,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-09-15,,202409001,202409001-016,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233971/attachments/attjPL7TgRGEwW6PjAyTN7wH/,https://drive.google.com/file/d/1SC8R8OPP3_YB0CI9VkhNf4QbaKLQ2qEP/view?usp=drivesdk,2,2,0,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-08-24,,202409001,202409001-017,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233951/attachments/attabPAepXXqcbQbBZt6UX4a/,https://drive.google.com/file/d/13KsBnDKMjWvvSTh2dJap34A1mkJRN4Hd/view?usp=drivesdk,7,3,1,3,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-09-13,,202409001,202409001-018,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234820/attachments/attDuQ46MoUyBHjEVYTqmXsA/,https://drive.google.com/file/d/1N6DFVpUEIvjrT8wb4bGyIq5uFWDTr8Ub/view?usp=drivesdk,5,2,0,1,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-08-25,,202409001,202409001-020,Adjuntas del Monte,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399233966/attachments/attivMcaiFrsZ9oyiP2yQBLj/,https://drive.google.com/file/d/1qKX1OJHXwi4fDr92mP9HRVCNqrllXBXF/view?usp=drivesdk,3,1,1,,,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-09-13,,202409002,202409002-001,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234776/attachments/attqnGfAAcushPrCC6ieJ6QV/,https://drive.google.com/file/d/1tzTMHrXcNVzhXKRY4nTOR91aEHXjAGl9/view?usp=drivesdk,7,2,1,2,2,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-08-29,,202409002,202409002-002,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234806/attachments/attUSPLeWiPpTgv8qihaWG62/,https://drive.google.com/file/d/1VrubYetHfsoN5zaM6JW0f_6HISP1bJ6z/view?usp=drivesdk,5,1,2,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-25,,202409002,202409002-003,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234808/attachments/att8sED5LWJraJhxcM3PcZLj/,https://drive.google.com/file/d/1wxRm0h46PucUvOby8H-rUQSqAduDlmWB/view?usp=drivesdk,6,2,1,2,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-30,,202409002,202409002-004,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234803/attachments/attjdbchRJwtLUdSPz3j3eAA/,https://drive.google.com/file/d/1JH8PUu81ySAIW_6b2EB1AveBvdLG5A1n/view?usp=drivesdk,5,1,1,2,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-23,,202409002,202409002-005,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234816/attachments/attgVHDN6LeNXHR5Dx5jraU3/,https://drive.google.com/file/d/14cCZO0hvBHghKBi1zUZC7ac3KsY6LTPk/view?usp=drivesdk,6,3,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-21,,202409002,202409002-006,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234814/attachments/attGXBVdBf73YBtZGjQyoMbm/,https://drive.google.com/file/d/1KKvgOG7IQ6kYzpsly_S19XhuKbribMc0/view?usp=drivesdk,5,5,0,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-23,,202409002,202409002-007,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234792/attachments/attK6HcZGXhZ5S72U9R2oN88/,https://drive.google.com/file/d/1hpWMguby43l1fvll5veumQjCAus8Bepk/view?usp=drivesdk,5,2,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-22,,202409002,202409002-008,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234797/attachments/attrBwiYMaLAQYyJLVZiZuTz/,https://drive.google.com/file/d/1wwyyE-MmDMRyU37Afr3Rh45mYfiVEtCr/view?usp=drivesdk,11,3,0,5,3,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-27,,202409002,202409002-009,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234784/attachments/attmnEXK4sYsumW9My4UaHas/,https://drive.google.com/file/d/1eAvVUG2AYZeUUeC6FprQ0Ol4VZs2_RQK/view?usp=drivesdk,5,1,1,3,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-28,,202409002,202409002-010,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234778/attachments/att5qkYvXdthqG3Xk7rYMTFz/,https://drive.google.com/file/d/1gbzKKdBSuc27uLmcUFkV16XVqI2GBt7I/view?usp=drivesdk,4,2,1,0,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-28,,202409002,202409002-011,La Piedra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/399234787/attachments/attg7BGEx6jVjfEfzQAz8eG6/,https://drive.google.com/file/d/17ercbPsEWJYCS-prSuCM8610pT1wTAWK/view?usp=drivesdk,2,1,1,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-30,,202409003,202409003-001,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917312/attachments/attYYpVL6DYY2MEfWNZBLZUC/,https://drive.google.com/file/d/1Rp3wUdL-Wl5MQ-LWHHph4QqVJrZBZSNs/view?usp=drivesdk,4,1,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-27,,202409003,202409003-002,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917304/attachments/attCbRZJZw6BZCdiuBTZo6eX/,https://drive.google.com/file/d/17CNJAiNpMeaad7QUCUJfLAN7wrcCepzc/view?usp=drivesdk,6,4,1,1,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-09-06,,202409003,202409003-003,La California,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917326/attachments/attYdGMF6DFrj6GHos8GeFNo/,https://drive.google.com/file/d/1QHECVYs6NqKpaJf25eHBp_6CZFUy7y6x/view?usp=drivesdk,6,1,2,2,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-09-06,,202409004,202409004-001,Pozo Nuevo,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917343/attachments/attmw9P9fX5T7ffXJxvorTn6/,https://drive.google.com/file/d/1K6wmRuVnYjayoP7V6yyzMpqjRBNA3E8B/view?usp=drivesdk,4,1,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-09-12,,202409004,202409004-002,Pozo Nuevo,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917334/attachments/att5CCgAuypAi4QKFbgzyY82/,https://drive.google.com/file/d/1xynwQtBC87FD9arR68g4YR9iAmBoGxMN/view?usp=drivesdk,4,1,1,2,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,9
2024-08-30,,202409004,202409004-003,Pozo Nuevo,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917374/attachments/attZAck9u46ciQrFFh4gKp33/,https://drive.google.com/file/d/1J5yx3HNFLdqcg6NK4IvmfKoMmzN3ReTi/view?usp=drivesdk,4,1,1,1,1,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-23,,202409004,202409004-004,Pozo Nuevo,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917369/attachments/attDBQWRCYhLBaGG7zJ6KcZ7/,https://drive.google.com/file/d/1eMJQgnQAdiHFa9f9BRLk3FEeBazcxtkn/view?usp=drivesdk,5,2,3,0,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-08-29,,202409004,202409004-005,Pozo Nuevo,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/395917357/attachments/attrfuXjPeuRZ8yag28gwUzC/,https://drive.google.com/file/d/1IX2sCIpvV2PRyj6P3PlQm61xpSjCU7vi/view?usp=drivesdk,6,2,1,3,0,SECOPA,Coenlavis,FGRA - Fundación Gonzalo Río Arronte,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,8
2024-12-13,,202409005,202409005-001,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201277/attachments/attSrsrqFraUtHjtRxTmqMX9/,https://drive.google.com/file/d/1di7j78w1I2niVh9Yp5uoyOA0zybbk4KU/view?usp=drivesdk,3,2,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-11-14,,202409005,202409005-002,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201261/attachments/attxVgrJCkdk6zhe8UuTiGGV/,https://drive.google.com/file/d/1fhG-0nScAjuOJ1k1WkcvRJouQPtQ8qTe/view?usp=drivesdk,2,1,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,11
2024-12-05,,202409005,202409005-003,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/433475472/attachments/attcNTVBGjfN7nuXg6S9fW9V/,https://drive.google.com/file/d/1s_hvO9Aiog_-eIIqVFKytlXKrzyI_Sww/view?usp=drivesdk,3,1,1,0,1,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-12-05,,202409005,202409005-004,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201291/attachments/attKqsuZnU9SFjK9T7MsMnYf/,https://drive.google.com/file/d/1F51jfIT-ZuZRoMQTbMrHSRIMVpTjv1eK/view?usp=drivesdk,5,3,1,,1,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-12-04,,202409005,202409005-005,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/433475474/attachments/attaR9xHGbLUfSRFcgTF66Rq/,https://drive.google.com/file/d/1-rZDak6Hj4umJtevotK0FM-7lWBFsN47/view?usp=drivesdk,7,2,2,1,2,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-11-29,,202409005,202409005-006,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201248/attachments/attce5BXbm9nzRM9dhHBS4Qw/,https://drive.google.com/file/d/1MOlxIy3z0QOF3TkDkZmvfqoM0RWA0KXM/view?usp=drivesdk,1,1,,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,11
2024-11-29,,202409005,202409005-007,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201267/attachments/attJyGfHiqR6zvqJkMj3c3JQ/,https://drive.google.com/file/d/1qxbWLHganeYJAK8d9nBArKa12RzCgnDY/view?usp=drivesdk,7,3,2,,2,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,11
2024-12-04,,202409005,202409005-008,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201253/attachments/att6w9wGRg4beqaNuKFP2LfW/,https://drive.google.com/file/d/1FSmFatzeQfd75JfqIiLeK4rcUx87sXqg/view?usp=drivesdk,4,3,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-12-13,,202409005,202409005-009,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201234/attachments/attLD2WFLxQQkDUPZVme7SmT/,https://drive.google.com/file/d/1D4cNNThMk7WjKjzsR03Yzla3r0DjZZ5V/view?usp=drivesdk,4,3,1,0,0,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-11-29,,202409005,202409005-010,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201340/attachments/attNA9gMMHCehwmeNjoVN5Ux/,https://drive.google.com/file/d/156x-a9aNmJStBBIsgUdZmVFfnmO-NF0z/view?usp=drivesdk,3,2,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,11
2024-11-22,,202409005,202409005-011,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201244/attachments/attfHB5GK8XkT6C8m8tUVCSw/,https://drive.google.com/file/d/1R9wr5HPxZZ9L1OXv4oCiUoLW3hzf0pi3/view?usp=drivesdk,4,1,2,,1,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,11
2024-11-22,,202409005,202409005-012,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201283/attachments/attLto8d8igepLodKVPMia4s/,https://drive.google.com/file/d/1kf1Kbe_JGwN7TQeJLZmU_GyKCMH89_gJ/view?usp=drivesdk,6,2,2,1,1,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,11
2024-12-13,,202409005,202409005-013,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201287/attachments/attpR8pCWe6dA9RFA7cw7tDp/,https://drive.google.com/file/d/1aeRxqQti4dOcEJmzeIpW-t2jvjwT_il6/view?usp=drivesdk,3,2,1,,,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
2024-12-20,,202409005,202409005-014,San Pedro de la Sierra,Dolores Hidalgo Cuna de la Independencia Nacional,,"SCALL - Rotoplas (5,000)",https://kf.kobotoolbox.org/api/v2/assets/aAFSLrU7fSWRLQ6jnUKNRd/data/434201226/attachments/attaEaQscBRDeciiRxfAh9oA/,https://drive.google.com/file/d/151GO9sU5BEwfHl55IUQBikGPGL4GSkap/view?usp=drivesdk,4,1,1,2,0,Caminos de Agua,,Amistad Canada,,AEA - Ministración 2,Cosecha de agua de lluvia,2024,12
